"LOCATION","VAR","TIME","Unit Code","PowerCode Code","PowerCode","Reference Period Code","Value"
"NOR","BB-P100-FIB","2016","100HAB",0,"Unités",NA,15.267
"NOR","BB-P100-FIB","2016-Q2","100HAB",0,"Unités",NA,14.152
"NOR","BB-P100-FIB","2016-Q4","100HAB",0,"Unités",NA,15.267
"NOR","BB-P100-FIB","2017","100HAB",0,"Unités",NA,17.76
"NOR","BB-P100-FIB","2017-Q2","100HAB",0,"Unités",NA,16.493
"NOR","BB-P100-FIB","2017-Q4","100HAB",0,"Unités",NA,17.76
"NOR","BB-P100-FIB","2018","100HAB",0,"Unités",NA,20.098
"NOR","BB-P100-FIB","2018-Q2","100HAB",0,"Unités",NA,18.774
"NOR","BB-P100-FIB","2018-Q4","100HAB",0,"Unités",NA,20.098
"NOR","BB-P100-FIB","2019","100HAB",0,"Unités",NA,22.853
"NOR","BB-P100-FIB","2019-Q2","100HAB",0,"Unités",NA,21.254
"NOR","BB-P100-FIB","2019-Q4","100HAB",0,"Unités",NA,22.853
"POL","BB-P100-FIB","2016","100HAB",0,"Unités",NA,1.498
"POL","BB-P100-FIB","2016-Q2","100HAB",0,"Unités",NA,1.234
"POL","BB-P100-FIB","2016-Q4","100HAB",0,"Unités",NA,1.498
"POL","BB-P100-FIB","2017","100HAB",0,"Unités",NA,1.968
"POL","BB-P100-FIB","2017-Q2","100HAB",0,"Unités",NA,1.706
"POL","BB-P100-FIB","2017-Q4","100HAB",0,"Unités",NA,1.968
"POL","BB-P100-FIB","2018","100HAB",0,"Unités",NA,4.139
"POL","BB-P100-FIB","2018-Q2","100HAB",0,"Unités",NA,2.355
"POL","BB-P100-FIB","2018-Q4","100HAB",0,"Unités",NA,4.139
"POL","BB-P100-FIB","2019","100HAB",0,"Unités",NA,4.944
"POL","BB-P100-FIB","2019-Q2","100HAB",0,"Unités",NA,3.939
"POL","BB-P100-FIB","2019-Q4","100HAB",0,"Unités",NA,4.944
"PRT","BB-P100-FIB","2016","100HAB",0,"Unités",NA,10.55
"PRT","BB-P100-FIB","2016-Q2","100HAB",0,"Unités",NA,9.149
"PRT","BB-P100-FIB","2016-Q4","100HAB",0,"Unités",NA,10.55
"PRT","BB-P100-FIB","2017","100HAB",0,"Unités",NA,13.411
"PRT","BB-P100-FIB","2017-Q2","100HAB",0,"Unités",NA,11.891
"PRT","BB-P100-FIB","2017-Q4","100HAB",0,"Unités",NA,13.411
"PRT","BB-P100-FIB","2018","100HAB",0,"Unités",NA,16.635
"PRT","BB-P100-FIB","2018-Q2","100HAB",0,"Unités",NA,14.962
"PRT","BB-P100-FIB","2018-Q4","100HAB",0,"Unités",NA,16.635
"PRT","BB-P100-FIB","2019","100HAB",0,"Unités",NA,19.542
"PRT","BB-P100-FIB","2019-Q2","100HAB",0,"Unités",NA,18.12
"PRT","BB-P100-FIB","2019-Q4","100HAB",0,"Unités",NA,19.542
"SVK","BB-P100-FIB","2016","100HAB",0,"Unités",NA,7.039
"SVK","BB-P100-FIB","2016-Q2","100HAB",0,"Unités",NA,6.659
"SVK","BB-P100-FIB","2016-Q4","100HAB",0,"Unités",NA,7.039
"SVK","BB-P100-FIB","2017","100HAB",0,"Unités",NA,7.57
"SVK","BB-P100-FIB","2017-Q2","100HAB",0,"Unités",NA,7.201
"SVK","BB-P100-FIB","2017-Q4","100HAB",0,"Unités",NA,7.57
"SVK","BB-P100-FIB","2018","100HAB",0,"Unités",NA,8.438
"SVK","BB-P100-FIB","2018-Q2","100HAB",0,"Unités",NA,7.863
"SVK","BB-P100-FIB","2018-Q4","100HAB",0,"Unités",NA,8.438
"SVK","BB-P100-FIB","2019","100HAB",0,"Unités",NA,9.463
"SVK","BB-P100-FIB","2019-Q2","100HAB",0,"Unités",NA,8.964
"SVK","BB-P100-FIB","2019-Q4","100HAB",0,"Unités",NA,9.463
"ESP","BB-P100-FIB","2016","100HAB",0,"Unités",NA,10.658
"ESP","BB-P100-FIB","2016-Q2","100HAB",0,"Unités",NA,8.699
"ESP","BB-P100-FIB","2016-Q4","100HAB",0,"Unités",NA,10.658
"ESP","BB-P100-FIB","2017","100HAB",0,"Unités",NA,14.208
"ESP","BB-P100-FIB","2017-Q2","100HAB",0,"Unités",NA,12.205
"ESP","BB-P100-FIB","2017-Q4","100HAB",0,"Unités",NA,14.208
"ESP","BB-P100-FIB","2018","100HAB",0,"Unités",NA,18.401
"ESP","BB-P100-FIB","2018-Q2","100HAB",0,"Unités",NA,16.328
"ESP","BB-P100-FIB","2018-Q4","100HAB",0,"Unités",NA,18.401
"ESP","BB-P100-FIB","2019","100HAB",0,"Unités",NA,21.711
"ESP","BB-P100-FIB","2019-Q2","100HAB",0,"Unités",NA,20.195
"ESP","BB-P100-FIB","2019-Q4","100HAB",0,"Unités",NA,21.711
"SWE","BB-P100-FIB","2016","100HAB",0,"Unités",NA,20.452
"SWE","BB-P100-FIB","2016-Q2","100HAB",0,"Unités",NA,18.675
"SWE","BB-P100-FIB","2016-Q4","100HAB",0,"Unités",NA,20.452
"SWE","BB-P100-FIB","2017","100HAB",0,"Unités",NA,23.758
"SWE","BB-P100-FIB","2017-Q2","100HAB",0,"Unités",NA,21.736
"SWE","BB-P100-FIB","2017-Q4","100HAB",0,"Unités",NA,23.758
"SWE","BB-P100-FIB","2018","100HAB",0,"Unités",NA,26.143
"SWE","BB-P100-FIB","2018-Q2","100HAB",0,"Unités",NA,24.959
"SWE","BB-P100-FIB","2018-Q4","100HAB",0,"Unités",NA,26.143
"SWE","BB-P100-FIB","2019","100HAB",0,"Unités",NA,27.971
"SWE","BB-P100-FIB","2019-Q2","100HAB",0,"Unités",NA,27.067
"SWE","BB-P100-FIB","2019-Q4","100HAB",0,"Unités",NA,27.971
"CHE","BB-P100-FIB","2016","100HAB",0,"Unités",NA,5.364
"CHE","BB-P100-FIB","2016-Q2","100HAB",0,"Unités",NA,5.011
"CHE","BB-P100-FIB","2016-Q4","100HAB",0,"Unités",NA,5.364
"CHE","BB-P100-FIB","2017","100HAB",0,"Unités",NA,7.032
"CHE","BB-P100-FIB","2017-Q2","100HAB",0,"Unités",NA,6.231
"CHE","BB-P100-FIB","2017-Q4","100HAB",0,"Unités",NA,7.032
"CHE","BB-P100-FIB","2018","100HAB",0,"Unités",NA,8.46
"CHE","BB-P100-FIB","2018-Q2","100HAB",0,"Unités",NA,7.777
"CHE","BB-P100-FIB","2018-Q4","100HAB",0,"Unités",NA,8.46
"CHE","BB-P100-FIB","2019","100HAB",0,"Unités",NA,9.36
"CHE","BB-P100-FIB","2019-Q2","100HAB",0,"Unités",NA,8.946
"CHE","BB-P100-FIB","2019-Q4","100HAB",0,"Unités",NA,9.36
"TUR","BB-P100-FIB","2016","100HAB",0,"Unités",NA,2.43
"TUR","BB-P100-FIB","2016-Q2","100HAB",0,"Unités",NA,2.27
"TUR","BB-P100-FIB","2016-Q4","100HAB",0,"Unités",NA,2.43
"TUR","BB-P100-FIB","2017","100HAB",0,"Unités",NA,2.909
"TUR","BB-P100-FIB","2017-Q2","100HAB",0,"Unités",NA,2.624
"TUR","BB-P100-FIB","2017-Q4","100HAB",0,"Unités",NA,2.909
"TUR","BB-P100-FIB","2018","100HAB",0,"Unités",NA,3.44
"TUR","BB-P100-FIB","2018-Q2","100HAB",0,"Unités",NA,3.202
"TUR","BB-P100-FIB","2018-Q4","100HAB",0,"Unités",NA,3.44
"TUR","BB-P100-FIB","2019","100HAB",0,"Unités",NA,3.906
"TUR","BB-P100-FIB","2019-Q2","100HAB",0,"Unités",NA,3.639
"TUR","BB-P100-FIB","2019-Q4","100HAB",0,"Unités",NA,3.906
"GBR","BB-P100-FIB","2016","100HAB",0,"Unités",NA,0.292
"GBR","BB-P100-FIB","2016-Q2","100HAB",0,"Unités",NA,0.223
"GBR","BB-P100-FIB","2016-Q4","100HAB",0,"Unités",NA,0.292
"GBR","BB-P100-FIB","2017","100HAB",0,"Unités",NA,0.479
"GBR","BB-P100-FIB","2017-Q2","100HAB",0,"Unités",NA,0.375
"GBR","BB-P100-FIB","2017-Q4","100HAB",0,"Unités",NA,0.479
"GBR","BB-P100-FIB","2018","100HAB",0,"Unités",NA,0.769
"GBR","BB-P100-FIB","2018-Q2","100HAB",0,"Unités",NA,0.607
"GBR","BB-P100-FIB","2018-Q4","100HAB",0,"Unités",NA,0.769
"GBR","BB-P100-FIB","2019","100HAB",0,"Unités",NA,1.173
"GBR","BB-P100-FIB","2019-Q2","100HAB",0,"Unités",NA,0.938
"GBR","BB-P100-FIB","2019-Q4","100HAB",0,"Unités",NA,1.173
"USA","BB-P100-FIB","2016","100HAB",0,"Unités",NA,3.728
"USA","BB-P100-FIB","2016-Q2","100HAB",0,"Unités",NA,3.471
"USA","BB-P100-FIB","2016-Q4","100HAB",0,"Unités",NA,3.728
"USA","BB-P100-FIB","2017","100HAB",0,"Unités",NA,4.296
"USA","BB-P100-FIB","2017-Q2","100HAB",0,"Unités",NA,3.992
"USA","BB-P100-FIB","2017-Q4","100HAB",0,"Unités",NA,4.296
"USA","BB-P100-FIB","2018","100HAB",0,"Unités",NA,4.893
"USA","BB-P100-FIB","2018-Q2","100HAB",0,"Unités",NA,4.604
"USA","BB-P100-FIB","2018-Q4","100HAB",0,"Unités",NA,4.893
"USA","BB-P100-FIB","2019","100HAB",0,"Unités",NA,5.483
"USA","BB-P100-FIB","2019-Q2","100HAB",0,"Unités",NA,5.314
"USA","BB-P100-FIB","2019-Q4","100HAB",0,"Unités",NA,5.483
"CHL","BB-P100-TOT","2016","100HAB",0,"Unités",NA,15.891
"CHL","BB-P100-TOT","2016-Q2","100HAB",0,"Unités",NA,15.64
"CHL","BB-P100-TOT","2016-Q4","100HAB",0,"Unités",NA,15.891
"CHL","BB-P100-TOT","2017","100HAB",0,"Unités",NA,16.533
"CHL","BB-P100-TOT","2017-Q2","100HAB",0,"Unités",NA,16.452
"CHL","BB-P100-TOT","2017-Q4","100HAB",0,"Unités",NA,16.533
"CHL","BB-P100-TOT","2018","100HAB",0,"Unités",NA,17.318
"CHL","BB-P100-TOT","2018-Q2","100HAB",0,"Unités",NA,17.004
"CHL","BB-P100-TOT","2018-Q4","100HAB",0,"Unités",NA,17.318
"CHL","BB-P100-TOT","2019","100HAB",0,"Unités",NA,18.013
"CHL","BB-P100-TOT","2019-Q2","100HAB",0,"Unités",NA,18.086
"CHL","BB-P100-TOT","2019-Q4","100HAB",0,"Unités",NA,18.013
"CHL","BB-P100-DSL","2016","100HAB",0,"Unités",NA,4.553
"CHL","BB-P100-DSL","2016-Q2","100HAB",0,"Unités",NA,4.862
"CHL","BB-P100-DSL","2016-Q4","100HAB",0,"Unités",NA,4.553
"CHL","BB-P100-DSL","2017","100HAB",0,"Unités",NA,4.157
"CHL","BB-P100-DSL","2017-Q2","100HAB",0,"Unités",NA,4.424
"CHL","BB-P100-DSL","2017-Q4","100HAB",0,"Unités",NA,4.157
"CHL","BB-P100-DSL","2018","100HAB",0,"Unités",NA,3.123
"CHL","BB-P100-DSL","2018-Q2","100HAB",0,"Unités",NA,3.741
"CHL","BB-P100-DSL","2018-Q4","100HAB",0,"Unités",NA,3.123
"CHL","BB-P100-DSL","2019","100HAB",0,"Unités",NA,2.115
"CHL","BB-P100-DSL","2019-Q2","100HAB",0,"Unités",NA,2.574
"CHL","BB-P100-DSL","2019-Q4","100HAB",0,"Unités",NA,2.115
"CHL","BB-P100-CAB","2016","100HAB",0,"Unités",NA,8.578
"CHL","BB-P100-CAB","2016-Q2","100HAB",0,"Unités",NA,8.26
"CHL","BB-P100-CAB","2016-Q4","100HAB",0,"Unités",NA,8.578
"CHL","BB-P100-CAB","2017","100HAB",0,"Unités",NA,9.086
"CHL","BB-P100-CAB","2017-Q2","100HAB",0,"Unités",NA,8.939
"CHL","BB-P100-CAB","2017-Q4","100HAB",0,"Unités",NA,9.086
"CHL","BB-P100-CAB","2018","100HAB",0,"Unités",NA,9.498
"CHL","BB-P100-CAB","2018-Q2","100HAB",0,"Unités",NA,9.412
"CHL","BB-P100-CAB","2018-Q4","100HAB",0,"Unités",NA,9.498
"CHL","BB-P100-CAB","2019","100HAB",0,"Unités",NA,9.599
"CHL","BB-P100-CAB","2019-Q2","100HAB",0,"Unités",NA,9.685
"CHL","BB-P100-CAB","2019-Q4","100HAB",0,"Unités",NA,9.599
"CHL","BB-P100-OTH","2016","100HAB",0,"Unités",NA,1.074
"CHL","BB-P100-OTH","2016-Q2","100HAB",0,"Unités",NA,0.956
"CHL","BB-P100-OTH","2016-Q4","100HAB",0,"Unités",NA,1.074
"CHL","BB-P100-OTH","2017","100HAB",0,"Unités",NA,1.052
"CHL","BB-P100-OTH","2017-Q2","100HAB",0,"Unités",NA,1.102
"CHL","BB-P100-OTH","2017-Q4","100HAB",0,"Unités",NA,1.052
"CHL","BB-P100-OTH","2018","100HAB",0,"Unités",NA,0.894
"CHL","BB-P100-OTH","2018-Q2","100HAB",0,"Unités",NA,1.018
"CHL","BB-P100-OTH","2018-Q4","100HAB",0,"Unités",NA,0.894
"CHL","BB-P100-OTH","2019","100HAB",0,"Unités",NA,0.59
"CHL","BB-P100-OTH","2019-Q2","100HAB",0,"Unités",NA,0.716
"CHL","BB-P100-OTH","2019-Q4","100HAB",0,"Unités",NA,0.59
"CHL","BB-P100-FIB","2016","100HAB",0,"Unités",NA,1.604
"CHL","BB-P100-FIB","2016-Q2","100HAB",0,"Unités",NA,1.467
"CHL","BB-P100-FIB","2016-Q4","100HAB",0,"Unités",NA,1.604
"CHL","BB-P100-FIB","2017","100HAB",0,"Unités",NA,2.169
"CHL","BB-P100-FIB","2017-Q2","100HAB",0,"Unités",NA,1.909
"CHL","BB-P100-FIB","2017-Q4","100HAB",0,"Unités",NA,2.169
"CHL","BB-P100-FIB","2018","100HAB",0,"Unités",NA,3.744
"CHL","BB-P100-FIB","2018-Q2","100HAB",0,"Unités",NA,2.77
"CHL","BB-P100-FIB","2018-Q4","100HAB",0,"Unités",NA,3.744
"CHL","BB-P100-FIB","2019","100HAB",0,"Unités",NA,5.028
"CHL","BB-P100-FIB","2019-Q2","100HAB",0,"Unités",NA,4.55
"CHL","BB-P100-FIB","2019-Q4","100HAB",0,"Unités",NA,5.028
"EST","BB-P100-TOT","2016","100HAB",0,"Unités",NA,30.139
"EST","BB-P100-TOT","2016-Q2","100HAB",0,"Unités",NA,29.566
"EST","BB-P100-TOT","2016-Q4","100HAB",0,"Unités",NA,30.139
"EST","BB-P100-TOT","2017","100HAB",0,"Unités",NA,31.186
"EST","BB-P100-TOT","2017-Q2","100HAB",0,"Unités",NA,30.143
"EST","BB-P100-TOT","2017-Q4","100HAB",0,"Unités",NA,31.186
"EST","BB-P100-TOT","2018","100HAB",0,"Unités",NA,31.964
"EST","BB-P100-TOT","2018-Q2","100HAB",0,"Unités",NA,31.493
"EST","BB-P100-TOT","2018-Q4","100HAB",0,"Unités",NA,31.964
"EST","BB-P100-TOT","2019","100HAB",0,"Unités",NA,32.552
"EST","BB-P100-TOT","2019-Q2","100HAB",0,"Unités",NA,32.115
"EST","BB-P100-TOT","2019-Q4","100HAB",0,"Unités",NA,32.552
"EST","BB-P100-DSL","2016","100HAB",0,"Unités",NA,10.51
"EST","BB-P100-DSL","2016-Q2","100HAB",0,"Unités",NA,10.731
"EST","BB-P100-DSL","2016-Q4","100HAB",0,"Unités",NA,10.51
"EST","BB-P100-DSL","2017","100HAB",0,"Unités",NA,10.323
"EST","BB-P100-DSL","2017-Q2","100HAB",0,"Unités",NA,10.389
"EST","BB-P100-DSL","2017-Q4","100HAB",0,"Unités",NA,10.323
"EST","BB-P100-DSL","2018","100HAB",0,"Unités",NA,9.677
"EST","BB-P100-DSL","2018-Q2","100HAB",0,"Unités",NA,10.068
"EST","BB-P100-DSL","2018-Q4","100HAB",0,"Unités",NA,9.677
"EST","BB-P100-DSL","2019","100HAB",0,"Unités",NA,8.578
"EST","BB-P100-DSL","2019-Q2","100HAB",0,"Unités",NA,9.154
"EST","BB-P100-DSL","2019-Q4","100HAB",0,"Unités",NA,8.578
"EST","BB-P100-CAB","2016","100HAB",0,"Unités",NA,7.113
"EST","BB-P100-CAB","2016-Q2","100HAB",0,"Unités",NA,6.83
"EST","BB-P100-CAB","2016-Q4","100HAB",0,"Unités",NA,7.113
"EST","BB-P100-CAB","2017","100HAB",0,"Unités",NA,7.411
"EST","BB-P100-CAB","2017-Q2","100HAB",0,"Unités",NA,7.256
"EST","BB-P100-CAB","2017-Q4","100HAB",0,"Unités",NA,7.411
"EST","BB-P100-CAB","2018","100HAB",0,"Unités",NA,7.448
"EST","BB-P100-CAB","2018-Q2","100HAB",0,"Unités",NA,7.32
"EST","BB-P100-CAB","2018-Q4","100HAB",0,"Unités",NA,7.448
"EST","BB-P100-CAB","2019","100HAB",0,"Unités",NA,7.161
"EST","BB-P100-CAB","2019-Q2","100HAB",0,"Unités",NA,7.292
"EST","BB-P100-CAB","2019-Q4","100HAB",0,"Unités",NA,7.161
"EST","BB-P100-OTH","2016","100HAB",0,"Unités",NA,0.517
"EST","BB-P100-OTH","2016-Q2","100HAB",0,"Unités",NA,0.381
"EST","BB-P100-OTH","2016-Q4","100HAB",0,"Unités",NA,0.517
"EST","BB-P100-OTH","2017","100HAB",0,"Unités",NA,0.272
"EST","BB-P100-OTH","2017-Q2","100HAB",0,"Unités",NA,0.228
"EST","BB-P100-OTH","2017-Q4","100HAB",0,"Unités",NA,0.272
"EST","BB-P100-OTH","2018","100HAB",0,"Unités",NA,0.276
"EST","BB-P100-OTH","2018-Q2","100HAB",0,"Unités",NA,0.275
"EST","BB-P100-OTH","2018-Q4","100HAB",0,"Unités",NA,0.276
"EST","BB-P100-OTH","2019","100HAB",0,"Unités",NA,0.298
"EST","BB-P100-OTH","2019-Q2","100HAB",0,"Unités",NA,0.275
"EST","BB-P100-OTH","2019-Q4","100HAB",0,"Unités",NA,0.298
"EST","BB-P100-FIB","2016","100HAB",0,"Unités",NA,10.503
"EST","BB-P100-FIB","2016-Q2","100HAB",0,"Unités",NA,10.226
"EST","BB-P100-FIB","2016-Q4","100HAB",0,"Unités",NA,10.503
"EST","BB-P100-FIB","2017","100HAB",0,"Unités",NA,11.384
"EST","BB-P100-FIB","2017-Q2","100HAB",0,"Unités",NA,10.624
"EST","BB-P100-FIB","2017-Q4","100HAB",0,"Unités",NA,11.384
"EST","BB-P100-FIB","2018","100HAB",0,"Unités",NA,12.272
"EST","BB-P100-FIB","2018-Q2","100HAB",0,"Unités",NA,11.766
"EST","BB-P100-FIB","2018-Q4","100HAB",0,"Unités",NA,12.272
"EST","BB-P100-FIB","2019","100HAB",0,"Unités",NA,13.892
"EST","BB-P100-FIB","2019-Q2","100HAB",0,"Unités",NA,12.892
"EST","BB-P100-FIB","2019-Q4","100HAB",0,"Unités",NA,13.892
"ISR","BB-P100-TOT","2016","100HAB",0,"Unités",NA,26.489
"ISR","BB-P100-TOT","2016-Q2","100HAB",0,"Unités",NA,26.537
"ISR","BB-P100-TOT","2016-Q4","100HAB",0,"Unités",NA,26.489
"ISR","BB-P100-TOT","2017","100HAB",0,"Unités",NA,27.555
"ISR","BB-P100-TOT","2017-Q2","100HAB",0,"Unités",NA,26.921
"ISR","BB-P100-TOT","2017-Q4","100HAB",0,"Unités",NA,27.555
"ISR","BB-P100-TOT","2018","100HAB",0,"Unités",NA,27.413
"ISR","BB-P100-TOT","2018-Q2","100HAB",0,"Unités",NA,27.783
"ISR","BB-P100-TOT","2018-Q4","100HAB",0,"Unités",NA,27.413
"ISR","BB-P100-TOT","2019","100HAB",0,"Unités",NA,27.414
"ISR","BB-P100-TOT","2019-Q2","100HAB",0,"Unités",NA,27.562
"ISR","BB-P100-TOT","2019-Q4","100HAB",0,"Unités",NA,27.414
"ISR","BB-P100-DSL","2016","100HAB",0,"Unités",NA,18.236
"ISR","BB-P100-DSL","2016-Q2","100HAB",0,"Unités",NA,18.157
"ISR","BB-P100-DSL","2016-Q4","100HAB",0,"Unités",NA,18.236
"ISR","BB-P100-DSL","2017","100HAB",0,"Unités",NA,27.555
"ISR","BB-P100-DSL","2017-Q2","100HAB",0,"Unités",NA,19.898
"ISR","BB-P100-DSL","2017-Q4","100HAB",0,"Unités",NA,27.555
"ISR","BB-P100-DSL","2018","100HAB",0,"Unités",NA,18.647
"ISR","BB-P100-DSL","2018-Q2","100HAB",0,"Unités",NA,19.082
"ISR","BB-P100-DSL","2018-Q4","100HAB",0,"Unités",NA,18.647
"ISR","BB-P100-DSL","2019","100HAB",0,"Unités",NA,17.407
"ISR","BB-P100-DSL","2019-Q2","100HAB",0,"Unités",NA,18.138
"ISR","BB-P100-DSL","2019-Q4","100HAB",0,"Unités",NA,17.407
"ISR","BB-P100-CAB","2016","100HAB",0,"Unités",NA,8.205
"ISR","BB-P100-CAB","2016-Q2","100HAB",0,"Unités",NA,8.332
"ISR","BB-P100-CAB","2016-Q4","100HAB",0,"Unités",NA,8.205
"ISR","BB-P100-CAB","2017","100HAB",0,"Unités",NA,0
"ISR","BB-P100-CAB","2017-Q2","100HAB",0,"Unités",NA,7.023
"ISR","BB-P100-CAB","2017-Q4","100HAB",0,"Unités",NA,0
"ISR","BB-P100-CAB","2018","100HAB",0,"Unités",NA,8.22
"ISR","BB-P100-CAB","2018-Q2","100HAB",0,"Unités",NA,8.163
"ISR","BB-P100-CAB","2018-Q4","100HAB",0,"Unités",NA,8.22
"ISR","BB-P100-CAB","2019","100HAB",0,"Unités",NA,8.512
"ISR","BB-P100-CAB","2019-Q2","100HAB",0,"Unités",NA,8.422
"ISR","BB-P100-CAB","2019-Q4","100HAB",0,"Unités",NA,8.512
"ISR","BB-P100-FIB","2016","100HAB",0,"Unités",NA,0.047
"ISR","BB-P100-FIB","2016-Q2","100HAB",0,"Unités",NA,0.048
"ISR","BB-P100-FIB","2016-Q4","100HAB",0,"Unités",NA,0.047
"ISR","BB-P100-FIB","2018","100HAB",0,"Unités",NA,0.547
"ISR","BB-P100-FIB","2018-Q2","100HAB",0,"Unités",NA,0.537
"ISR","BB-P100-FIB","2018-Q4","100HAB",0,"Unités",NA,0.547
"ISR","BB-P100-FIB","2019","100HAB",0,"Unités",NA,1.495
"ISR","BB-P100-FIB","2019-Q2","100HAB",0,"Unités",NA,1.002
"ISR","BB-P100-FIB","2019-Q4","100HAB",0,"Unités",NA,1.495
"SVN","BB-P100-TOT","2016","100HAB",0,"Unités",NA,28.309
"SVN","BB-P100-TOT","2016-Q2","100HAB",0,"Unités",NA,28.027
"SVN","BB-P100-TOT","2016-Q4","100HAB",0,"Unités",NA,28.309
"SVN","BB-P100-TOT","2017","100HAB",0,"Unités",NA,28.917
"SVN","BB-P100-TOT","2017-Q2","100HAB",0,"Unités",NA,28.662
"SVN","BB-P100-TOT","2017-Q4","100HAB",0,"Unités",NA,28.917
"SVN","BB-P100-TOT","2018","100HAB",0,"Unités",NA,29.361
"SVN","BB-P100-TOT","2018-Q2","100HAB",0,"Unités",NA,29.103
"SVN","BB-P100-TOT","2018-Q4","100HAB",0,"Unités",NA,29.361
"SVN","BB-P100-TOT","2019","100HAB",0,"Unités",NA,29.828
"SVN","BB-P100-TOT","2019-Q2","100HAB",0,"Unités",NA,29.615
"SVN","BB-P100-TOT","2019-Q4","100HAB",0,"Unités",NA,29.828
"SVN","BB-P100-DSL","2016","100HAB",0,"Unités",NA,11.196
"SVN","BB-P100-DSL","2016-Q2","100HAB",0,"Unités",NA,11.717
"SVN","BB-P100-DSL","2016-Q4","100HAB",0,"Unités",NA,11.196
"SVN","BB-P100-DSL","2017","100HAB",0,"Unités",NA,10.347
"SVN","BB-P100-DSL","2017-Q2","100HAB",0,"Unités",NA,10.921
"SVN","BB-P100-DSL","2017-Q4","100HAB",0,"Unités",NA,10.347
"SVN","BB-P100-DSL","2018","100HAB",0,"Unités",NA,9.662
"SVN","BB-P100-DSL","2018-Q2","100HAB",0,"Unités",NA,9.953
"SVN","BB-P100-DSL","2018-Q4","100HAB",0,"Unités",NA,9.662
"SVN","BB-P100-DSL","2019","100HAB",0,"Unités",NA,8.997
"SVN","BB-P100-DSL","2019-Q2","100HAB",0,"Unités",NA,9.394
"SVN","BB-P100-DSL","2019-Q4","100HAB",0,"Unités",NA,8.997
"SVN","BB-P100-CAB","2016","100HAB",0,"Unités",NA,8.543
"SVN","BB-P100-CAB","2016-Q2","100HAB",0,"Unités",NA,8.671
"SVN","BB-P100-CAB","2016-Q4","100HAB",0,"Unités",NA,8.543
"SVN","BB-P100-CAB","2017","100HAB",0,"Unités",NA,8.606
"SVN","BB-P100-CAB","2017-Q2","100HAB",0,"Unités",NA,8.537
"SVN","BB-P100-CAB","2017-Q4","100HAB",0,"Unités",NA,8.606
"SVN","BB-P100-CAB","2018","100HAB",0,"Unités",NA,8.485
"SVN","BB-P100-CAB","2018-Q2","100HAB",0,"Unités",NA,8.546
"SVN","BB-P100-CAB","2018-Q4","100HAB",0,"Unités",NA,8.485
"SVN","BB-P100-CAB","2019","100HAB",0,"Unités",NA,8.351
"SVN","BB-P100-CAB","2019-Q2","100HAB",0,"Unités",NA,8.385
"SVN","BB-P100-CAB","2019-Q4","100HAB",0,"Unités",NA,8.351
"SVN","BB-P100-OTH","2016","100HAB",0,"Unités",NA,0.1
"SVN","BB-P100-OTH","2016-Q2","100HAB",0,"Unités",NA,0.125
"SVN","BB-P100-OTH","2016-Q4","100HAB",0,"Unités",NA,0.1
"SVN","BB-P100-OTH","2017","100HAB",0,"Unités",NA,0.135
"SVN","BB-P100-OTH","2017-Q2","100HAB",0,"Unités",NA,0.104
"SVN","BB-P100-OTH","2017-Q4","100HAB",0,"Unités",NA,0.135
"SVN","BB-P100-OTH","2018","100HAB",0,"Unités",NA,0.137
"SVN","BB-P100-OTH","2018-Q2","100HAB",0,"Unités",NA,0.136
"SVN","BB-P100-OTH","2018-Q4","100HAB",0,"Unités",NA,0.137
"SVN","BB-P100-OTH","2019","100HAB",0,"Unités",NA,0.131
"SVN","BB-P100-OTH","2019-Q2","100HAB",0,"Unités",NA,0.133
"SVN","BB-P100-OTH","2019-Q4","100HAB",0,"Unités",NA,0.131
"SVN","BB-P100-FIB","2016","100HAB",0,"Unités",NA,8.147
"SVN","BB-P100-FIB","2016-Q2","100HAB",0,"Unités",NA,7.189
"SVN","BB-P100-FIB","2016-Q4","100HAB",0,"Unités",NA,8.147
"SVN","BB-P100-FIB","2017","100HAB",0,"Unités",NA,9.476
"SVN","BB-P100-FIB","2017-Q2","100HAB",0,"Unités",NA,8.744
"SVN","BB-P100-FIB","2017-Q4","100HAB",0,"Unités",NA,9.476
"SVN","BB-P100-FIB","2018","100HAB",0,"Unités",NA,10.739
"SVN","BB-P100-FIB","2018-Q2","100HAB",0,"Unités",NA,10.123
"SVN","BB-P100-FIB","2018-Q4","100HAB",0,"Unités",NA,10.739
"SVN","BB-P100-FIB","2019","100HAB",0,"Unités",NA,12.038
"SVN","BB-P100-FIB","2019-Q2","100HAB",0,"Unités",NA,11.374
"SVN","BB-P100-FIB","2019-Q4","100HAB",0,"Unités",NA,12.038
"AUS","BB-SUBS-TOT","2016","SUBS",0,"Unités",NA,7374000
"AUS","BB-SUBS-TOT","2016-Q2","SUBS",0,"Unités",NA,7167000
"AUS","BB-SUBS-TOT","2016-Q4","SUBS",0,"Unités",NA,7374000
"AUS","BB-SUBS-TOT","2017","SUBS",0,"Unités",NA,7922000
"AUS","BB-SUBS-TOT","2017-Q2","SUBS",0,"Unités",NA,7525000
"AUS","BB-SUBS-TOT","2017-Q4","SUBS",0,"Unités",NA,7922000
"AUS","BB-SUBS-TOT","2018","SUBS",0,"Unités",NA,8427316
"AUS","BB-SUBS-TOT","2018-Q2","SUBS",0,"Unités",NA,8158000
